,Tanimoto_Similarity,DIPOLE_gasteiger,DIPOLE_mmff94,DIPOLE_eem2015bm,MIX_dGsolv298(kJ/mol),MIX_dHsolv298(kJ/mol),MIX_dSsolv298(kJ/mol/K),MIX_logK,MIX_logP,SOLUTE_PARAM_E_GC,SOLUTE_PARAM_S_GC,SOLUTE_PARAM_A_GC,SOLUTE_PARAM_B_GC,SOLUTE_PARAM_L_GC,SOLUTE_PARAM_V_GC,SOLUTE_PARAM_E_ML,SOLUTE_PARAM_S_ML,SOLUTE_PARAM_A_ML,SOLUTE_PARAM_B_ML,SOLUTE_PARAM_L_ML,SOLUTE_PARAM_V_ML,RDKIT_MaxAbsEStateIndex,RDKIT_MaxEStateIndex,RDKIT_MinAbsEStateIndex,RDKIT_MinEStateIndex,RDKIT_qed,RDKIT_SPS,RDKIT_MolWt,RDKIT_HeavyAtomMolWt,RDKIT_ExactMolWt,RDKIT_NumValenceElectrons,RDKIT_NumRadicalElectrons,RDKIT_MaxPartialCharge,RDKIT_MinPartialCharge,RDKIT_MaxAbsPartialCharge,RDKIT_MinAbsPartialCharge,RDKIT_FpDensityMorgan1,RDKIT_FpDensityMorgan2,RDKIT_FpDensityMorgan3,RDKIT_BCUT2D_MWHI,RDKIT_BCUT2D_MWLOW,RDKIT_BCUT2D_CHGHI,RDKIT_BCUT2D_CHGLO,RDKIT_BCUT2D_LOGPHI,RDKIT_BCUT2D_LOGPLOW,RDKIT_BCUT2D_MRHI,RDKIT_BCUT2D_MRLOW,RDKIT_AvgIpc,RDKIT_BalabanJ,RDKIT_BertzCT,RDKIT_Chi0,RDKIT_Chi0n,RDKIT_Chi0v,RDKIT_Chi1,RDKIT_Chi1n,RDKIT_Chi1v,RDKIT_Chi2n,RDKIT_Chi2v,RDKIT_Chi3n,RDKIT_Chi3v,RDKIT_Chi4n,RDKIT_Chi4v,RDKIT_HallKierAlpha,RDKIT_Ipc,RDKIT_Kappa1,RDKIT_Kappa2,RDKIT_Kappa3,RDKIT_LabuteASA,RDKIT_PEOE_VSA1,RDKIT_PEOE_VSA10,RDKIT_PEOE_VSA11,RDKIT_PEOE_VSA12,RDKIT_PEOE_VSA13,RDKIT_PEOE_VSA14,RDKIT_PEOE_VSA2,RDKIT_PEOE_VSA3,RDKIT_PEOE_VSA4,RDKIT_PEOE_VSA5,RDKIT_PEOE_VSA6,RDKIT_PEOE_VSA7,RDKIT_PEOE_VSA8,RDKIT_PEOE_VSA9,RDKIT_SMR_VSA1,RDKIT_SMR_VSA10,RDKIT_SMR_VSA2,RDKIT_SMR_VSA3,RDKIT_SMR_VSA4,RDKIT_SMR_VSA5,RDKIT_SMR_VSA6,RDKIT_SMR_VSA7,RDKIT_SMR_VSA8,RDKIT_SMR_VSA9,RDKIT_SlogP_VSA1,RDKIT_SlogP_VSA10,RDKIT_SlogP_VSA11,RDKIT_SlogP_VSA12,RDKIT_SlogP_VSA2,RDKIT_SlogP_VSA3,RDKIT_SlogP_VSA4,RDKIT_SlogP_VSA5,RDKIT_SlogP_VSA6,RDKIT_SlogP_VSA7,RDKIT_SlogP_VSA8,RDKIT_SlogP_VSA9,RDKIT_TPSA,RDKIT_EState_VSA1,RDKIT_EState_VSA10,RDKIT_EState_VSA11,RDKIT_EState_VSA2,RDKIT_EState_VSA3,RDKIT_EState_VSA4,RDKIT_EState_VSA5,RDKIT_EState_VSA6,RDKIT_EState_VSA7,RDKIT_EState_VSA8,RDKIT_EState_VSA9,RDKIT_VSA_EState1,RDKIT_VSA_EState10,RDKIT_VSA_EState2,RDKIT_VSA_EState3,RDKIT_VSA_EState4,RDKIT_VSA_EState5,RDKIT_VSA_EState6,RDKIT_VSA_EState7,RDKIT_VSA_EState8,RDKIT_VSA_EState9,RDKIT_FractionCSP3,RDKIT_HeavyAtomCount,RDKIT_NHOHCount,RDKIT_NOCount,RDKIT_NumAliphaticCarbocycles,RDKIT_NumAliphaticHeterocycles,RDKIT_NumAliphaticRings,RDKIT_NumAromaticCarbocycles,RDKIT_NumAromaticHeterocycles,RDKIT_NumAromaticRings,RDKIT_NumHAcceptors,RDKIT_NumHDonors,RDKIT_NumHeteroatoms,RDKIT_NumRotatableBonds,RDKIT_NumSaturatedCarbocycles,RDKIT_NumSaturatedHeterocycles,RDKIT_NumSaturatedRings,RDKIT_RingCount,RDKIT_MolLogP,RDKIT_MolMR,RDKIT_fr_C_O,RDKIT_fr_C_O_noCOO,RDKIT_fr_aldehyde,RDKIT_fr_allylic_oxid,RDKIT_fr_benzene,RDKIT_fr_bicyclic,RDKIT_fr_ester,RDKIT_fr_ether,RDKIT_fr_lactone,STERIC_backbone_length,STERIC_ratioSideChainContainingAtoms,STERIC_wienerIndex,STERIC_chiralCenters,STERIC_radiusGyration,STERIC_spherocity,STERIC_vdwVolume,STERIC_totalVolume,STERIC_numBridgeheadAtoms,STERIC_numStereocenters,dS (J/mol/K),BASE_Monomer_State_g,BASE_Monomer_State_l,BASE_Monomer_State_s,BASE_polymerization_type_ROMP,BASE_polymerization_type_ROP,BASE_polymerization_type_cationic,BASE_polymerization_type_cyclic,BASE_polymerization_type_ionic,BASE_polymerization_type_misc,BASE_polymerization_type_vinyl,BASE_Polymer_State_g,BASE_Polymer_State_s,BASE_Polymer_State_s ,BASE_Category_ROMP,BASE_Category_ROP,BASE_Category_cationic,BASE_Category_cyclic,BASE_Category_ionic,BASE_Category_misc,BASE_Category_vinyl
280,1.0,4.36856891979778,3.72057430321077,1.67341071468259,-33.58,-56.8,-0.0779,5.89,1.53,0.3112,1.2298,0.0,0.4924,4.6913,1.0607,0.4068,1.4506,-0.0008,0.5761,4.8246,1.0607,10.6136111111111,10.6136111111111,0.0187962962962957,-0.0187962962962957,0.461903043912447,22.0,128.171,116.075,128.083729624,52,0,0.305277515581203,-0.465675004520724,0.465675004520724,0.305277515581203,1.11111111111111,1.88888888888889,2.77777777777778,16.5324155482602,10.1282020552163,2.04294176291131,-2.07256043520001,2.07395544953917,-2.07477653270141,5.68760435694708,-0.14400699655295,1.78754275032334,2.20153976259105,89.089273230246,6.52709773749546,5.55913726804701,5.55913726804701,4.393846850117351,3.55047681565195,3.55047681565195,2.38468374283058,2.38468374283058,1.53828811815679,1.53828811815679,0.983126048119422,0.983126048119422,-0.53,117.97782152134,6.58806375442739,3.48681740482087,2.49227118594929,55.1981398902306,4.73686295380005,0.0,0.0,0.0,0.0,5.96930528795185,4.79453718407182,0.0,0.0,0.0,12.841643245852,12.841643245852,6.4208216229260096,6.60688196451292,9.53140013787187,5.96930528795185,0.0,0.0,0.0,32.1041081146301,6.60688196451292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5761872524648,9.53140013787187,0.0,32.1041081146301,0.0,0.0,0.0,0.0,26.3,0.0,4.79453718407182,0.0,5.96930528795185,13.0277035874389,12.841643245852,12.841643245852,0.0,0.0,0.0,4.73686295380005,4.84388888888889,0.0,10.6136111111111,0.0,0.0,-0.0187962962962957,0.0,5.09023148148148,0.637731481481481,0.0,0.857142857142857,9,0,2,0,1,1,0,0,0,2,0,2,0,0,1,1,1,1.4937,34.044,1,1,0,0,0,0,1,1,1,10,0.09,212.0,0,1.92691824265654,0.438335285567101,219.861220268828,1235.32449687396,0,0,127.0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
281,1.0,3.39162057194781,3.63059257021671,1.42745567368342,-43.75,-66.38,-0.0759,7.67,-0.32,0.6141,1.1439,0.2777,0.7619,4.6664,0.9609,0.6113,1.6394,0.3214,0.745,4.8703,0.9609,10.5719444444444,10.5719444444444,0.224537037037038,0.224537037037038,0.491364975576119,21.75,113.16,102.072,113.084063972,46,0,0.219494050329028,-0.356107029570863,0.356107029570863,0.219494050329028,1.25,2.125,3.0,16.1488356989868,10.204750458816,2.0281916868625,-1.93258731362639,2.01584377040312,-2.20567636792362,5.75430891852972,-0.120275766200403,1.94087845747224,2.26669651519302,80.5293250129808,5.81999095630891,4.9437821963966,4.9437821963966,3.89384685011735,3.16123092641848,3.16123092641848,2.16061320228647,2.16061320228647,1.40278424685794,1.40278424685794,0.903529905846596,0.903529905846596,-0.53,85.3986521287788,5.6038688085676,2.69843594100436,1.52347577184005,49.2695147299352,5.31678860400633,0.0,0.0,5.90717972935151,0.0,0.0,4.79453718407182,0.0,0.0,0.0,6.4208216229260096,12.841643245852,12.9655780288386,0.0,4.79453718407182,5.90717972935151,0.0,5.31678860400633,0.0,25.683286491704,6.54475640591258,0.0,0.0,0.0,5.31678860400633,0.0,0.0,0.0,12.4519361352641,4.79453718407182,0.0,25.683286491704,0.0,0.0,0.0,0.0,29.1,0.0,4.79453718407182,0.0,5.90717972935151,0.0,25.8072212746906,6.4208216229260096,0.0,0.0,5.31678860400633,0.0,0.0,0.0,10.5719444444444,2.80555555555556,0.0,0.224537037037038,0.0,4.17689814814815,0.887731481481481,0.0,0.833333333333333,8,1,2,0,1,1,0,0,0,1,1,2,0,0,1,1,1,0.6766,31.4777,1,1,0,0,0,0,0,0,0,9,0.1,158.0,0,1.89215220944133,0.39377761719987,195.432195794514,1098.06621944352,0,0,-29.0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
285,1.0,5.00433478314923,4.13927122831802,1.77088838045072,-33.43,-50.96,-0.0588,5.86,1.26,0.2379,1.2786,0.0,0.6385,4.3422,0.9198,0.4436,1.368,0.0008,0.5619,4.1172,0.9198,10.4608333333333,10.4608333333333,0.0254629629629623,-0.0254629629629623,0.440706329292837,21.75,114.144,104.064,114.06807956,46,0,0.305277533565863,-0.465675002743577,0.465675002743577,0.305277533565863,1.25,2.125,3.0,16.532639758362,10.2048446186482,2.05049380806333,-1.93462643599746,2.0578461389666,-1.99658483266923,5.6889013988674,-0.142184484912315,1.94087845747224,2.26669651519302,78.5293250129808,5.81999095630891,4.85203048686046,4.85203048686046,3.89384685011735,3.05047681565195,3.05047681565195,2.03113035223731,2.03113035223731,1.28828811815679,1.28828811815679,0.806349352822785,0.806349352822785,-0.53,85.3986521287788,5.6038688085676,2.69843594100436,1.52347577184005,48.833197775834,4.73686295380005,0.0,0.0,0.0,0.0,5.96930528795185,4.79453718407182,0.0,0.0,0.0,0.0,19.262464868778,6.4208216229260096,6.60688196451292,9.53140013787187,5.96930528795185,0.0,0.0,0.0,25.683286491704,6.60688196451292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5761872524648,9.53140013787187,0.0,25.683286491704,0.0,0.0,0.0,0.0,26.3,0.0,4.79453718407182,0.0,5.96930528795185,13.0277035874389,19.262464868778,0.0,0.0,0.0,0.0,4.73686295380005,4.76388888888889,0.0,10.4608333333333,0.0,0.0,-0.0254629629629623,0.0,3.82967592592593,0.637731481481481,0.0,0.833333333333333,8,0,2,0,1,1,0,0,0,2,0,2,0,0,1,1,1,1.1036,29.427,1,1,0,0,0,0,1,1,1,9,0.1,158.0,0,1.85927028536876,0.438779261627138,195.432195794514,1098.06621944352,0,0,-6.0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
286,1.0,3.38597198254464,3.61474273126126,1.33711387262879,-39.05,-64.77,-0.0863,6.85,-0.12,0.5857,1.2223,0.2717,0.6607,4.1201,0.82,0.5797,1.436,0.2811,0.7248,4.1345,0.82,10.3519444444444,10.3519444444444,0.214120370370371,0.214120370370371,0.464246084192581,21.4285714285714,99.133,90.061,99.068413908,40,0,0.219495213821448,-0.356106802661606,0.356106802661606,0.219495213821448,1.42857142857143,2.28571428571429,2.57142857142857,16.1489707327417,10.1580482116721,2.03660737212695,-2.08397508309805,1.97932093397296,-2.27616695596114,5.75860481611948,-0.121655061248222,1.68561616332044,2.24954409473447,72.149339589987,5.11288417512236,4.23667541521005,4.23667541521005,3.39384685011735,2.66123092641848,2.66123092641848,1.80705981169319,1.80705981169319,1.15278424685794,1.15278424685794,0.72675321054996,0.72675321054996,-0.53,47.1972525729723,4.62455950540958,1.9586695375881,1.18033442112941,42.9045726155386,5.31678860400633,0.0,0.0,5.90717972935151,0.0,0.0,4.79453718407182,0.0,0.0,0.0,0.0,12.841643245852,12.9655780288386,0.0,4.79453718407182,5.90717972935151,0.0,5.31678860400633,0.0,19.262464868778,6.54475640591258,0.0,0.0,0.0,5.31678860400633,0.0,0.0,0.0,12.4519361352641,4.79453718407182,0.0,19.262464868778,0.0,0.0,0.0,0.0,29.1,0.0,4.79453718407182,0.0,5.90717972935151,0.0,25.8072212746906,0.0,0.0,0.0,5.31678860400633,0.0,0.0,0.0,10.3519444444444,2.74305555555556,0.0,0.214120370370371,0.0,2.96981481481481,0.887731481481481,0.0,0.8,7,1,2,0,1,1,0,0,0,1,1,2,0,0,1,1,1,0.2865,26.8607,1,1,0,0,0,0,0,0,0,8,0.11,114.0,0,1.73304915834448,0.374357433573928,171.0031713202,960.807942013083,0,0,-25.0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
289,1.0,5.10251262047241,4.15234168300492,1.675316155214,-31.58,-49.05,-0.0586,5.53,0.21,0.3033,1.1857,0.0,0.4488,3.6527,0.7789,0.4287,1.5051,-0.0025,0.6077,3.6651,0.7789,10.2408333333333,10.2408333333333,0.035879629629629,-0.035879629629629,0.418976111204929,21.4285714285714,100.117,92.053,100.052429496,40,0,0.305279776481646,-0.465674752568418,0.465674752568418,0.305279776481646,1.42857142857143,2.28571428571429,2.57142857142857,16.5336055084353,10.2023567882711,2.06140548860897,-2.07755922036126,2.03654193845267,-2.10499700363207,5.69256868962394,-0.146177719403352,1.68561616332044,2.24954409473447,70.149339589987,5.11288417512236,4.14492370567392,4.14492370567392,3.39384685011735,2.55047681565195,2.55047681565195,1.67757696164403,1.67757696164403,1.03828811815679,1.03828811815679,0.629572657526148,0.629572657526148,-0.53,47.1972525729723,4.62455950540958,1.9586695375881,1.18033442112941,42.4682556614374,4.73686295380005,0.0,0.0,0.0,0.0,5.96930528795185,4.79453718407182,0.0,0.0,0.0,0.0,12.841643245852,6.4208216229260096,6.60688196451292,9.53140013787187,5.96930528795185,0.0,0.0,0.0,19.262464868778,6.60688196451292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5761872524648,9.53140013787187,0.0,19.262464868778,0.0,0.0,0.0,0.0,26.3,0.0,4.79453718407182,0.0,5.96930528795185,13.0277035874389,12.841643245852,0.0,0.0,0.0,4.73686295380005,0.0,4.63888888888889,0.0,10.2408333333333,0.0,0.0,-0.035879629629629,0.0,2.68509259259259,0.637731481481481,0.0,0.8,7,0,2,0,1,1,0,0,0,2,0,2,0,0,1,1,1,0.7135,24.81,1,1,0,0,0,0,1,1,1,8,0.11,114.0,0,1.71660792452492,0.4256081801201,171.0031713202,960.807942013083,0,0,-14.0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
292,1.0,5.13730565081213,4.14551054274036,1.53033440021421,-32.78,-49.65,-0.0566,5.75,0.57,0.2622,1.2993,0.0,0.6243,3.1641,0.638,0.3962,1.4181,-0.0051,0.5773,3.2262,0.638,10.0208333333333,10.0208333333333,0.0462962962962958,-0.0462962962962958,0.396777660531405,21.0,86.09,80.042,86.036779432,34,0,0.3054098413055,-0.465656557172722,0.465656557172722,0.3054098413055,1.66666666666667,2.5,2.66666666666667,16.5377367228222,10.3804820457738,2.0779192530218,-1.80735375619546,2.00730171716069,-1.88120703578654,5.70290650172153,-0.137453297767593,1.86382639009082,2.36735185101787,59.9483369020742,4.40577739393582,3.43781692448737,3.43781692448737,2.89384685011735,2.05047681565195,2.05047681565195,1.32402357105076,1.32402357105076,0.788288118156785,0.788288118156785,0.474679368558886,0.474679368558886,-0.53,33.5488750216347,3.65281535648994,1.28575408077705,0.505725462185476,36.1033135470408,4.73686295380005,0.0,0.0,0.0,0.0,5.96930528795185,4.79453718407182,0.0,0.0,0.0,0.0,6.4208216229260096,6.4208216229260096,6.60688196451292,9.53140013787187,5.96930528795185,0.0,0.0,0.0,12.841643245852,6.60688196451292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5761872524648,9.53140013787187,0.0,12.841643245852,0.0,0.0,0.0,0.0,26.3,0.0,4.79453718407182,0.0,5.96930528795185,13.0277035874389,6.4208216229260096,0.0,0.0,0.0,4.73686295380005,0.0,4.51388888888889,0.0,10.0208333333333,0.0,0.0,-0.0462962962962958,0.0,1.54050925925926,0.637731481481481,0.0,0.75,6,0,2,0,1,1,0,0,0,2,0,2,0,0,1,1,1,0.3234,20.193,1,1,0,0,0,0,1,1,1,7,0.12,79.0,0,1.52905335569305,0.417145831458791,146.574146845885,823.549664582643,0,0,-30.0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
293,1.0,5.02950056033151,3.93769420422557,1.32630109624947,-29.53,-45.9,-0.0549,5.18,0.71,0.2471,1.1953,0.0,0.4804,2.744,0.4971,0.3646,1.4895,0.0053,0.4405,2.7717,0.4971,9.67708333333333,9.67708333333333,0.0648148148148144,-0.0648148148148144,0.374381357996136,20.4,72.063,68.031,72.021129368,28,0,0.308761782709085,-0.464962556830139,0.464962556830139,0.308761782709085,1.8,2.2,2.2,16.5552137349154,10.3825193268392,2.10458345305734,-2.08608541664894,1.96515995784488,-2.18210139921801,5.73216782563309,-0.156744131812408,1.2987949406954,2.32240504959099,51.913402998235,3.69867061274927,2.73071014330082,2.73071014330082,2.39384685011735,1.55047681565195,1.55047681565195,0.970470180457484,0.970470180457484,0.569235928178708,0.569235928178708,0.185395405949299,0.185395405949299,-0.53,10.3903595255632,2.69371364653244,0.707536304055025,0.250604861484781,29.7383714326442,4.73686295380005,6.60688196451292,0.0,0.0,0.0,5.96930528795185,4.79453718407182,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,9.53140013787187,5.96930528795185,0.0,0.0,0.0,6.4208216229260096,6.60688196451292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5761872524648,9.53140013787187,0.0,6.4208216229260096,0.0,0.0,0.0,0.0,26.3,0.0,4.79453718407182,0.0,5.96930528795185,13.0277035874389,0.0,0.0,0.0,0.0,4.73686295380005,0.0,4.29166666666667,0.0,9.67708333333333,0.0,0.0,-0.0648148148148144,0.0,0.625,0.637731481481481,0.0,0.666666666666667,5,0,2,0,1,1,0,0,0,2,0,2,0,0,1,1,1,-0.0666999999999999,15.576,1,1,0,0,0,0,1,1,1,6,0.14,52.0,0,1.36456919769884,0.428916315087607,122.145122371571,686.291387152202,0,0,-51.0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
294,1.0,0.208217900063533,0.149681533058556,0.0562055541898639,-43.01,-69.82,-0.09,7.54,-0.41,0.3937,1.091,0.0,0.8559,4.2439,0.7124,0.5571,1.6372,0.0199,0.7814,3.9985,0.7124,10.1091666666667,10.1091666666667,0.237268518518519,-0.481851851851852,0.384162492392266,19.5,116.072,112.04,116.010958608,44,0,0.344355896608076,-0.45115221543938,0.45115221543938,0.344355896608076,1.0,1.375,1.625,16.6303257180383,10.5945697492059,2.15503806309933,-2.08928265928487,1.90360635269673,-2.27270691625856,5.82107255883317,-0.174078827653636,1.76997309402198,2.40085404237908,100.0,5.98312766312544,4.04720672422855,4.04720672422855,3.7876937002347,2.1009536313039,2.1009536313039,1.32136720504592,1.32136720504592,0.702015103122612,0.702015103122612,0.362172101245936,0.362172101245936,-1.06,70.798923760879,5.08409221902017,1.81369938291068,0.95949862118323,45.3783808765914,9.4737259076001,0.0,13.2137639290258,0.0,0.0,11.9386105759037,0.0,9.58907436814364,0.0,0.0,0.0,0.0,0.0,0.0,19.0628002757437,11.9386105759037,0.0,0.0,0.0,0.0,13.2137639290258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.1523745049295,19.0628002757437,0.0,0.0,0.0,0.0,0.0,0.0,52.6,11.9386105759037,9.58907436814364,0.0,13.2137639290258,0.0,0.0,0.0,0.0,0.0,9.4737259076001,0.0,8.55324074074074,0.0,20.2183333333333,0.0,0.0,-0.963703703703703,0.0,0.0,-0.474537037037037,0.0,0.5,8,0,4,0,1,1,0,0,0,4,0,4,0,0,1,1,1,-0.9136,21.918,2,2,0,0,0,0,2,2,2,8,0.2,143.0,0,1.85964923690765,0.276979715956492,195.432195794514,1098.06621944352,0,0,-17.5,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
295,1.0,3.69242565704128,3.34900844897617,1.12493053785089,-34.54,-56.35,-0.0732,6.05,-0.36,0.2809,0.8187,0.0,0.7496,3.4089,0.6967,0.4343,1.6544,-0.0058,0.7451,3.7696,0.6967,10.1158333333333,10.1158333333333,0.125,-0.258101851851851,0.388816396478735,21.4285714285714,102.089,96.041,102.031694052,40,0,0.331664488651127,-0.461526153605804,0.461526153605804,0.331664488651127,1.42857142857143,2.28571428571429,2.57142857142857,16.6021709894389,10.6150438669422,2.06325743499918,-2.09200284144684,1.87663675800588,-2.22247627272071,5.70546564385724,-0.158569405605525,1.68561616332044,2.24954409473447,71.0040925622603,5.11288417512236,3.84606521495123,3.84606521495123,3.39384685011735,2.12782708484158,2.12782708484158,1.27305603821875,1.27305603821875,0.710633813775274,0.710633813775274,0.411596465729619,0.411596465729619,-0.57,47.1972525729723,4.58552099533437,1.93032152942945,1.1572053748852,41.2168587765477,9.4737259076001,13.2137639290258,0.0,0.0,0.0,5.96930528795185,0.0,4.79453718407182,0.0,0.0,0.0,0.0,0.0,6.60688196451292,14.2682630916719,5.96930528795185,0.0,0.0,0.0,0.0,19.8206458935388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7899511814906,14.2682630916719,0.0,0.0,0.0,0.0,0.0,0.0,35.53,0.0,4.79453718407182,0.0,12.5761872524648,13.2137639290258,0.0,0.0,0.0,0.0,4.73686295380005,4.73686295380005,9.22106481481482,0.0,10.1158333333333,0.0,0.0,-0.258101851851851,0.0,0.0,1.08787037037037,0.0,0.75,7,0,3,0,1,1,0,0,0,3,0,3,0,0,1,1,1,-0.4402,21.778,1,1,0,0,0,0,1,2,1,8,0.11,114.0,0,1.67905398886453,0.330219732501377,171.0031713202,960.807942013083,0,0,-13.0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
296,1.0,3.3146515661827,3.20802915811333,1.2003506140796,-37.25,-56.52,-0.0646,6.53,1.26,1.0298,1.1031,0.0,0.7252,4.1187,0.9063,1.0676,1.3051,0.0222,0.7009,4.9375,0.9063,10.4051851851852,10.4051851851852,0.34375,0.34375,0.491625367172998,22.5714285714286,134.225,128.177,133.986006812,40,0,0.198341121286553,-0.2862796880597,0.2862796880597,0.198341121286553,1.42857142857143,2.28571428571429,2.57142857142857,32.1726424252386,10.8855908967399,2.0660741762699,-2.04212294036112,2.16168779589103,-2.04640200614785,8.17558391590167,-0.108338436155831,1.68561616332044,2.24954409473447,73.7589800644238,5.11288417512236,3.84606521495123,5.47905837680668,3.39384685011735,2.12782708484158,4.26812618287432,1.27305603821875,3.53049298006145,0.710633813775274,2.98545483191909,0.411596465729619,2.33834278778213,0.37,47.1972525729723,5.50568521031208,2.62202656697627,1.73640644961453,51.2359883682644,0.0,0.0,5.11527693018572,0.0,0.0,0.0,4.79453718407182,0.0,11.7618849493911,0.0,11.7618849493911,0.0,11.5057072134936,5.75285360674679,4.79453718407182,28.639046828968,0.0,0.0,0.0,0.0,17.2585608202404,0.0,0.0,0.0,0.0,0.0,0.0,23.5237698987822,22.3738377504261,4.79453718407182,0.0,0.0,0.0,0.0,0.0,0.0,17.07,0.0,4.79453718407182,0.0,0.0,5.11527693018572,17.2585608202404,11.7618849493911,11.7618849493911,0.0,0.0,0.0,0.0,3.19097222222222,10.4051851851852,0.34375,0.0,2.89342592592593,0.0,0.0,0.0,0.0,0.75,7,0,1,0,1,1,0,0,0,3,0,3,0,0,1,1,1,0.993,34.79,1,1,0,0,0,0,0,0,0,8,0.11,114.0,0,1.83167763812641,0.488104332081655,171.0031713202,960.807942013083,0,0,-30.8,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
299,1.0,3.62442937218549,3.77643568608818,1.41236102828788,-45.64,-77.81,-0.11,8.0,1.19,0.7375,1.0064,0.2717,0.7168,4.9466,0.9932,0.6788,1.4296,0.3301,0.7335,5.0485,0.9932,10.9446296296296,10.9446296296296,0.303240740740741,0.303240740740741,0.506362390601747,40.66666666666671,125.171,114.083,125.084063972,50,0,0.222903342881476,-0.353108265737337,0.353108265737337,0.222903342881476,1.44444444444444,2.33333333333333,3.0,16.1508105297399,9.90249647885818,2.33992632402627,-2.13540945071546,2.28856627393204,-2.23578372956517,5.81020570497204,-0.121982483480053,2.0921149591175,2.15068772345118,143.851577161089,6.26758471350162,5.39137595358931,5.39137595358931,4.36017334530614,3.66446757627701,3.66446757627701,3.0690411077043,3.0690411077043,2.39138116481413,2.39138116481413,1.87805841113868,1.87805841113868,-0.53,190.382461279693,5.27017038187619,1.72343128258292,0.732334416445037,54.6286256908026,5.31678860400633,0.0,0.0,5.90717972935151,0.0,0.0,4.79453718407182,0.0,0.0,0.0,6.4208216229260096,19.262464868778,11.9597468753094,0.0,4.79453718407182,5.90717972935151,0.0,5.31678860400633,5.91790604616139,31.725127320852,0.0,0.0,0.0,0.0,5.31678860400633,0.0,0.0,0.0,11.9490205584995,4.79453718407182,5.91790604616139,25.683286491704,0.0,0.0,0.0,0.0,29.1,0.0,4.79453718407182,0.0,0.0,17.8669266046609,12.841643245852,12.841643245852,0.0,0.0,5.31678860400633,0.0,0.0,0.0,10.9446296296296,2.97685185185185,0.0,0.681712962962963,0.538194444444444,4.69194444444445,0.0,0.0,0.857142857142857,9,1,2,1,1,2,0,0,0,1,1,2,0,1,1,2,2,0.675,33.8887,1,1,0,0,0,2,0,0,0,7,0.36,156.0,0,1.81076141323707,0.766013824381547,219.861220268828,1235.32449687396,2,2,-20.1,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
