,SOLV_PARAM_s_g,SOLV_PARAM_b_g,SOLV_PARAM_e_g,SOLV_PARAM_l_g,SOLV_PARAM_a_g,SOLV_PARAM_c_g,SOLV_PARAM_visc at 298 K (cP),SOLV_PARAM_dielectric constant,Tanimoto_Similarity,DIPOLE_gasteiger,DIPOLE_mmff94,DIPOLE_eem2015bm,MIX_dGsolv298(kJ/mol),MIX_dHsolv298(kJ/mol),MIX_dSsolv298(kJ/mol/K),MIX_logK,MIX_logP,SOLUTE_PARAM_E_GC,SOLUTE_PARAM_S_GC,SOLUTE_PARAM_A_GC,SOLUTE_PARAM_B_GC,SOLUTE_PARAM_L_GC,SOLUTE_PARAM_V_GC,SOLUTE_PARAM_E_ML,SOLUTE_PARAM_S_ML,SOLUTE_PARAM_A_ML,SOLUTE_PARAM_B_ML,SOLUTE_PARAM_L_ML,SOLUTE_PARAM_V_ML,RDKIT_MaxAbsEStateIndex,RDKIT_MaxEStateIndex,RDKIT_MinAbsEStateIndex,RDKIT_MinEStateIndex,RDKIT_qed,RDKIT_SPS,RDKIT_MolWt,RDKIT_HeavyAtomMolWt,RDKIT_ExactMolWt,RDKIT_NumValenceElectrons,RDKIT_NumRadicalElectrons,RDKIT_MaxPartialCharge,RDKIT_MinPartialCharge,RDKIT_MaxAbsPartialCharge,RDKIT_MinAbsPartialCharge,RDKIT_FpDensityMorgan1,RDKIT_FpDensityMorgan2,RDKIT_FpDensityMorgan3,RDKIT_BCUT2D_MWHI,RDKIT_BCUT2D_MWLOW,RDKIT_BCUT2D_CHGHI,RDKIT_BCUT2D_CHGLO,RDKIT_BCUT2D_LOGPHI,RDKIT_BCUT2D_LOGPLOW,RDKIT_BCUT2D_MRHI,RDKIT_BCUT2D_MRLOW,RDKIT_AvgIpc,RDKIT_BalabanJ,RDKIT_BertzCT,RDKIT_Chi0,RDKIT_Chi0n,RDKIT_Chi0v,RDKIT_Chi1,RDKIT_Chi1n,RDKIT_Chi1v,RDKIT_Chi2n,RDKIT_Chi2v,RDKIT_Chi3n,RDKIT_Chi3v,RDKIT_Chi4n,RDKIT_Chi4v,RDKIT_HallKierAlpha,RDKIT_Ipc,RDKIT_Kappa1,RDKIT_Kappa2,RDKIT_Kappa3,RDKIT_LabuteASA,RDKIT_PEOE_VSA1,RDKIT_PEOE_VSA10,RDKIT_PEOE_VSA11,RDKIT_PEOE_VSA12,RDKIT_PEOE_VSA13,RDKIT_PEOE_VSA14,RDKIT_PEOE_VSA2,RDKIT_PEOE_VSA3,RDKIT_PEOE_VSA4,RDKIT_PEOE_VSA5,RDKIT_PEOE_VSA6,RDKIT_PEOE_VSA7,RDKIT_PEOE_VSA8,RDKIT_PEOE_VSA9,RDKIT_SMR_VSA1,RDKIT_SMR_VSA10,RDKIT_SMR_VSA2,RDKIT_SMR_VSA3,RDKIT_SMR_VSA4,RDKIT_SMR_VSA5,RDKIT_SMR_VSA6,RDKIT_SMR_VSA7,RDKIT_SMR_VSA8,RDKIT_SMR_VSA9,RDKIT_SlogP_VSA1,RDKIT_SlogP_VSA10,RDKIT_SlogP_VSA11,RDKIT_SlogP_VSA12,RDKIT_SlogP_VSA2,RDKIT_SlogP_VSA3,RDKIT_SlogP_VSA4,RDKIT_SlogP_VSA5,RDKIT_SlogP_VSA6,RDKIT_SlogP_VSA7,RDKIT_SlogP_VSA8,RDKIT_SlogP_VSA9,RDKIT_TPSA,RDKIT_EState_VSA1,RDKIT_EState_VSA10,RDKIT_EState_VSA11,RDKIT_EState_VSA2,RDKIT_EState_VSA3,RDKIT_EState_VSA4,RDKIT_EState_VSA5,RDKIT_EState_VSA6,RDKIT_EState_VSA7,RDKIT_EState_VSA8,RDKIT_EState_VSA9,RDKIT_VSA_EState1,RDKIT_VSA_EState10,RDKIT_VSA_EState2,RDKIT_VSA_EState3,RDKIT_VSA_EState4,RDKIT_VSA_EState5,RDKIT_VSA_EState6,RDKIT_VSA_EState7,RDKIT_VSA_EState8,RDKIT_VSA_EState9,RDKIT_FractionCSP3,RDKIT_HeavyAtomCount,RDKIT_NHOHCount,RDKIT_NOCount,RDKIT_NumAliphaticCarbocycles,RDKIT_NumAliphaticHeterocycles,RDKIT_NumAliphaticRings,RDKIT_NumAromaticCarbocycles,RDKIT_NumAromaticHeterocycles,RDKIT_NumAromaticRings,RDKIT_NumHAcceptors,RDKIT_NumHDonors,RDKIT_NumHeteroatoms,RDKIT_NumRotatableBonds,RDKIT_NumSaturatedCarbocycles,RDKIT_NumSaturatedHeterocycles,RDKIT_NumSaturatedRings,RDKIT_RingCount,RDKIT_MolLogP,RDKIT_MolMR,RDKIT_fr_C_O,RDKIT_fr_C_O_noCOO,RDKIT_fr_aldehyde,RDKIT_fr_allylic_oxid,RDKIT_fr_benzene,RDKIT_fr_bicyclic,RDKIT_fr_ester,RDKIT_fr_ether,RDKIT_fr_lactone,STERIC_backbone_length,STERIC_ratioSideChainContainingAtoms,STERIC_wienerIndex,STERIC_chiralCenters,STERIC_radiusGyration,STERIC_spherocity,STERIC_vdwVolume,STERIC_totalVolume,STERIC_numBridgeheadAtoms,STERIC_numStereocenters,dS (J/mol/K),BASE_Monomer_State_g,BASE_Monomer_State_l,BASE_Monomer_State_s,BASE_polymerization_type_ROMP,BASE_polymerization_type_ROP,BASE_polymerization_type_cationic,BASE_polymerization_type_cyclic,BASE_polymerization_type_ionic,BASE_polymerization_type_misc,BASE_polymerization_type_vinyl,BASE_Polymer_State_g,BASE_Polymer_State_s,BASE_Polymer_State_s ,BASE_Category_ROMP,BASE_Category_ROP,BASE_Category_cationic,BASE_Category_cyclic,BASE_Category_ionic,BASE_Category_misc,BASE_Category_vinyl
210,1.33,-0.04,-0.49,1.02,3.12,0.16,0.47,7.58,0.048,5.74694452072088,4.97186178307562,2.55563428686569,-16.73,-32.49,-0.0529,2.93,0.36,0.856,1.3024,0.0,0.6863,6.412,1.5863,0.8192,1.7555,0.0216,0.7713,6.9269,1.5863,10.8536378810784,10.8536378810784,0.171458333333333,-0.560179516250945,0.697272547258134,19.1333333333333,206.241,192.129,206.094294308,80,0,0.50782478652862,-0.433202076971755,0.50782478652862,0.433202076971755,1.2,1.8,2.33333333333333,16.7326430253296,9.79061814373197,2.37092663632229,-2.34756928946235,2.31009278459702,-2.4210367074519,5.60862538058354,-0.0285359579932165,2.31800565743464,2.26251920048908,335.144681354708,10.7257683502447,8.73281656089936,8.73281656089936,7.26678551860626,5.11817326037475,5.11817326037475,3.8272591494572494,3.8272591494572494,2.99556388479526,2.99556388479526,1.8440985926882,1.8440985926882,-1.51,3597.54478033856,10.023053661148,3.92752157071228,1.81871201155061,89.0038372114049,9.4737259076001,13.2137639290258,0.0,0.0,0.0,6.15536562953876,0.0,4.79453718407182,0.0,0.0,37.2555725419987,11.984273114623,0.0,5.41499046939678,14.2682630916719,6.15536562953876,0.0,0.0,0.0,18.7595492920134,13.2137639290258,35.8952868340051,0.0,0.0,0.0,4.79453718407182,0.0,0.0,19.3691295585646,14.8887163769969,0.0,18.9080103143136,30.3318353423081,0.0,0.0,0.0,35.53,6.15536562953876,4.79453718407182,0.0,5.41499046939678,13.2137639290258,6.4208216229260096,5.563451491697,0.0,30.3318353423081,6.92373719969062,9.4737259076001,9.95594671201814,0.0,10.8536378810784,0.0,0.995208333333334,0.0,10.0485385172588,0.332968631897204,2.89703325774754,0.0,0.416666666666667,15,0,3,0,1,1,1,0,1,3,0,3,2,0,1,1,2,2.5012,55.711,1,1,0,0,1,0,0,2,2,8,0.53,512.0,0,2.73887084864678,0.550305800922997,366.435367114714,2058.87416145661,0,1,-10.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
211,0.9,0.12,-0.32,1.03,0.59,0.08,0.56,2.2,0.053,5.12271041728716,4.1398624180883,1.77825653647299,0.0,0.0,0.0,0.0,0.0,0.3624,1.062,0.0,0.3922,5.6149,1.3425,0.3404,1.2609,0.0258,0.6301,5.4204,1.3425,11.3561111111111,11.3561111111111,0.0219907407407409,-0.140625,0.572362235900361,22.9090909090909,156.225,140.097,156.115029752,64,0,0.311544989495797,-0.465266761248248,0.465266761248248,0.311544989495797,1.45454545454545,2.09090909090909,2.45454545454545,16.5358913619362,9.7705340115739,2.37853051111393,-2.32340079666817,2.35657396798047,-2.35645189940597,5.76807056843116,-0.162280088797592,2.0631617604302,2.69286750017981,147.641722843953,8.31999095630891,7.35203048686046,7.35203048686046,5.24914742840122,4.42179715921159,4.42179715921159,3.22690944876433,3.22690944876433,2.81939016703636,2.81939016703636,1.72280732464838,1.72280732464838,-0.53,338.358528710553,8.56551098376313,3.24473876557031,1.39398878445208,67.9280241190238,4.73686295380005,0.0,0.0,0.0,0.0,5.96930528795185,4.79453718407182,0.0,0.0,0.0,13.8474743993812,25.683286491704,0.0,12.0218724339097,9.53140013787187,5.96930528795185,0.0,0.0,5.41499046939678,39.5307608910853,6.60688196451292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5761872524648,9.53140013787187,5.41499046939678,39.5307608910853,0.0,0.0,0.0,0.0,26.3,0.0,4.79453718407182,0.0,11.3842957573486,6.60688196451292,25.683286491704,0.0,0.0,0.0,13.8474743993812,4.73686295380005,5.03666666666667,0.0,11.3561111111111,0.0,-0.140625,0.0219907407407409,0.0,3.8858333333333297,4.75668981481481,0.0,0.888888888888889,11,0,2,0,1,1,0,0,0,2,0,2,2,0,1,1,1,2.1298,43.208,1,1,0,0,0,0,1,1,1,8,0.38,262.0,0,2.18537111800345,0.608942762650812,268.719269217457,1509.84105173485,0,0,-79.6,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
212,1.33,-0.04,-0.49,1.02,3.12,0.16,0.47,7.58,0.067,5.73455873518468,4.94490664744524,2.72980247590992,-17.28,-31.92,-0.0491,3.03,0.45,0.2184,0.7091,0.0,0.4652,4.0419,1.2603,0.3003,1.2811,0.0486,0.6556,4.9043,1.2603,10.5382482993197,10.5382482993197,0.0772916666666667,-0.525439814814815,0.576105051439892,22.1818181818182,158.197,144.085,158.094294308,64,0,0.507801553764904,-0.433561943527552,0.507801553764904,0.433561943527552,1.27272727272727,1.72727272727273,2.09090909090909,16.7325999042324,9.83749094345927,2.33614001838576,-2.33111493863434,2.29528806640302,-2.37788227560535,5.60157817235012,-0.0628366635857174,2.07190110185221,2.51733517404633,137.41616035477,8.31999095630891,7.05317199613778,7.05317199613778,5.22227397486354,4.01814982963161,4.01814982963161,3.03445705037617,3.03445705037617,2.49241226338872,2.49241226338872,1.16561897184285,1.16561897184285,-0.73,331.504176296354,8.36737098344693,3.11345653379194,1.64272127110918,66.6766272341341,9.4737259076001,13.2137639290258,0.0,0.0,0.0,6.15536562953876,0.0,4.79453718407182,0.0,0.0,13.8474743993812,12.841643245852,5.41499046939678,0.0,14.2682630916719,6.15536562953876,0.0,0.0,5.41499046939678,26.6891176452333,13.2137639290258,0.0,0.0,0.0,0.0,4.79453718407182,0.0,0.0,19.3691295585646,9.4737259076001,5.41499046939678,26.6891176452333,0.0,0.0,0.0,0.0,35.53,6.15536562953876,4.79453718407182,0.0,5.41499046939678,13.2137639290258,12.841643245852,0.0,0.0,0.0,13.8474743993812,9.4737259076001,9.62888888888889,0.0,10.5382482993197,0.0,0.0772916666666667,0.0,0.0,1.4681712962963,5.20406651549509,0.0,0.875,11,0,3,0,1,1,0,0,0,3,0,3,2,0,1,1,1,1.9596,40.315,1,1,0,0,0,0,0,2,2,8,0.38,262.0,0,2.22425215919937,0.501032752995548,268.719269217457,1509.84105173485,0,0,-45.6,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
216,1.72,0.58,-0.69,0.97,0.35,0.19,0.41,8.93,0.067,2.85723374244353,3.02746158617274,1.07371288077215,-16.35,-28.81,-0.0418,2.87,1.89,0.1588,0.5538,0.0,0.3874,2.3464,0.6879,0.1905,0.6522,-0.0006,0.454,2.3187,0.6879,9.40486111111111,9.40486111111111,0.708333333333333,0.708333333333333,0.44434504758338,7.4,72.107,64.043,72.057514876,30,0,0.119479781134142,-0.303403097257795,0.303403097257795,0.119479781134142,1.8,2.4,2.4,16.1287127176466,10.3806759293825,1.66369877293413,-1.68004776712363,1.74358516971821,-1.64199321473783,5.48309287058674,-0.107378641575805,1.40563906222957,2.4017152226172,24.8289214233104,4.12132034355964,3.39981212202658,3.39981212202658,2.4142135623731,1.85105733204593,1.85105733204593,0.955341801261479,0.955341801261479,0.406526264792571,0.406526264792571,0.117851130197758,0.117851130197758,-0.33,11.2451124978365,4.67,3.67,3.67,31.9955994710631,4.79453718407182,6.28616052312955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.92373719969062,6.4208216229260096,6.4208216229260096,0.0,4.79453718407182,6.28616052312955,0.0,0.0,0.0,19.7653804455426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.28616052312955,4.79453718407182,0.0,19.7653804455426,0.0,0.0,0.0,0.0,17.07,0.0,4.79453718407182,0.0,0.0,6.4208216229260096,12.7069821460556,0.0,0.0,6.92373719969062,0.0,0.0,0.0,0.0,9.40486111111111,0.0,0.0,0.0,0.0,2.61458333333333,1.98055555555556,0.0,0.75,5,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0.9854,20.972,1,1,1,0,0,0,0,0,0,4,0.43,50.0,0,1.69516315265841,0.415391247060581,122.145122371571,686.291387152202,0,1,-38.9,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
217,0.0,-0.13,-0.24,1.0,0.0,0.3,0.3,2.0,0.25,2.857832901297,3.02708851647422,1.07512918493914,-14.5,-25.24,-0.036,2.54,4.36,0.1588,0.5538,0.0,0.3874,2.3464,0.6879,0.1905,0.6522,-0.0006,0.454,2.3187,0.6879,9.40486111111111,9.40486111111111,0.708333333333333,0.708333333333333,0.44434504758338,7.4,72.107,64.043,72.057514876,30,0,0.119479781134142,-0.303403097257795,0.303403097257795,0.119479781134142,1.8,2.4,2.4,16.1287127176466,10.3806759293825,1.66369877293413,-1.68004776712363,1.74358516971821,-1.64199321473783,5.48309287058674,-0.107378641575805,1.40563906222957,2.4017152226172,24.8289214233104,4.12132034355964,3.39981212202658,3.39981212202658,2.4142135623731,1.85105733204593,1.85105733204593,0.955341801261479,0.955341801261479,0.406526264792571,0.406526264792571,0.117851130197758,0.117851130197758,-0.33,11.2451124978365,4.67,3.67,3.67,31.9955994710631,4.79453718407182,6.28616052312955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.92373719969062,6.4208216229260096,6.4208216229260096,0.0,4.79453718407182,6.28616052312955,0.0,0.0,0.0,19.7653804455426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.28616052312955,4.79453718407182,0.0,19.7653804455426,0.0,0.0,0.0,0.0,17.07,0.0,4.79453718407182,0.0,0.0,6.4208216229260096,12.7069821460556,0.0,0.0,6.92373719969062,0.0,0.0,0.0,0.0,9.40486111111111,0.0,0.0,0.0,0.0,2.61458333333333,1.98055555555556,0.0,0.75,5,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0.9854,20.972,1,1,1,0,0,0,0,0,0,4,0.43,50.0,0,1.60966637925597,0.452044336817642,122.145122371571,686.291387152202,0,1,-122.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
218,0.9,0.12,-0.32,1.03,0.59,0.08,0.56,2.2,0.048,5.13200753182646,4.15223814975368,1.6938011990341,0.0,0.0,0.0,0.0,0.0,0.3624,1.062,0.0,0.3922,6.6001,1.6243,0.3167,1.2091,0.0308,0.6371,6.283,1.6243,11.6738888888889,11.6738888888889,0.0578240740740743,-0.123263888888889,0.627849441105797,21.2307692307692,184.279,164.119,184.14632988,76,0,0.311566059563011,-0.465266506803394,0.465266506803394,0.311566059563011,1.30769230769231,1.92307692307692,2.38461538461538,16.5359087639637,9.7441011229101,2.39498814302691,-2.34145524328208,2.38354703426171,-2.36701565669961,5.76926894053892,-0.163070047334153,2.1112181591244,2.66541195157352,163.419317321991,9.73420451868201,8.76624404923356,8.76624404923356,6.24914742840122,5.42179715921159,5.42179715921159,4.01980266757779,4.01980266757779,2.92294355762963,2.92294355762963,2.36680972587877,2.36680972587877,-0.53,861.377008922755,10.5501924619086,4.63521179425417,2.23151231048013,80.6579083478171,4.73686295380005,0.0,0.0,0.0,0.0,5.96930528795185,4.79453718407182,0.0,0.0,0.0,26.6891176452333,25.683286491704,0.0,12.0218724339097,9.53140013787187,5.96930528795185,0.0,0.0,5.41499046939678,52.3724041369373,6.60688196451292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5761872524648,9.53140013787187,5.41499046939678,52.3724041369373,0.0,0.0,0.0,0.0,26.3,0.0,4.79453718407182,0.0,11.3842957573486,6.60688196451292,38.52492973755609,0.0,0.0,0.0,13.8474743993812,4.73686295380005,5.16,0.0,11.6738888888889,0.0,-0.123263888888889,0.0578240740740743,0.0,6.23888888888889,4.9093287037037,0.0,0.909090909090909,13,0,2,0,1,1,0,0,0,2,0,2,4,0,1,1,1,2.91,52.442,1,1,0,0,0,0,1,1,1,8,0.47,386.0,0,2.54018797613415,0.309301774582382,317.577318166085,1784.35760659573,0,0,-70.2,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
220,1.72,0.58,-0.69,0.97,0.35,0.19,0.41,8.93,0.027,4.975126214358,6.0432282337944,4.14690774107851,-14.07,-25.51,-0.0384,2.47,1.49,1.2648,1.4553,0.0,0.826,9.9343,2.5484,1.1165,1.6823,0.0025,0.8049,10.0982,2.5484,11.0821324276573,11.0821324276573,0.369351589401193,0.369351589401193,0.442659912226565,9.18181818181818,294.394,272.218,294.161979944,114,0,0.150316746396461,-0.297869818970699,0.297869818970699,0.150316746396461,0.818181818181818,1.22727272727273,1.54545454545455,16.1322767203522,9.99161121930029,2.06151097443255,-2.02036145298788,2.13960365890828,-1.95641584164614,5.91201134964658,0.109052606460347,2.5527634078237,3.16268221963385,576.3869198281,16.2088960133702,13.3685383448055,13.3685383448055,10.7610801151238,7.82477567191955,7.82477567191955,5.07307143848274,5.07307143848274,3.23389193058254,3.23389193058254,1.88991523629631,1.88991523629631,-2.32,80700.5096115308,17.7308130081301,10.4130510409058,5.5840147921041,132.862087704856,0.0,0.0,12.5723210462591,0.0,0.0,0.0,9.58907436814364,0.0,0.0,0.0,50.3708549206558,24.9743773827752,35.09544921264,0.0,9.58907436814364,12.5723210462591,0.0,0.0,0.0,52.3724041369373,0.0,34.3865401037112,0.0,23.6817372754226,0.0,0.0,0.0,0.0,12.5723210462591,0.0,23.6817372754226,84.2152844718689,12.1327341369232,0.0,0.0,0.0,34.14,0.0,9.58907436814364,0.0,0.0,23.6992240296531,49.6518327209501,0.0,12.1327341369232,0.0,37.5292116748038,0.0,0.0,0.0,22.1642648553146,0.0,2.19759490215839,12.3980503590325,3.33236725245654,7.33294542072445,4.24144387698015,0.0,0.4,22,0,2,0,0,0,1,0,1,2,0,2,6,0,0,0,1,4.395,90.023,2,2,2,0,1,0,0,0,0,6,0.75,1455.0,0,4.17153570751132,0.126180199246592,537.438538434913,3019.68210346969,0,2,-12.1336,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
221,1.33,-0.04,-0.49,1.02,3.12,0.16,0.47,7.58,0.0,2.84385099684174,3.02729087636153,1.15586767318827,-17.4,-31.69,-0.048,3.05,0.48,0.1588,0.5538,0.0,0.3874,2.8389,0.8288,0.1678,0.6505,-0.0005,0.452,2.866,0.8288,9.56375,9.56375,0.732638888888889,0.732638888888889,0.374278866747,8.16666666666667,86.134,76.054,86.07316494,36,0,0.119490021111107,-0.30340290964356,0.30340290964356,0.119490021111107,1.66666666666667,2.33333333333333,2.5,16.128718093227,10.272009013459,1.74484495495709,-1.78513408100525,1.86530960859426,-1.69795307304369,5.48394023399605,-0.107451022776032,1.61433083515927,2.48840377187611,32.919684538544,4.82842712474619,4.10691890321313,4.10691890321313,2.9142135623731,2.35105733204593,2.35105733204593,1.30889519185475,1.30889519185475,0.675528666022963,0.675528666022963,0.287457478565265,0.287457478565265,-0.33,20.9863008570705,5.67,4.67,3.67,38.3605415854597,4.79453718407182,6.28616052312955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3445588226166,6.4208216229260096,6.4208216229260096,0.0,4.79453718407182,6.28616052312955,0.0,0.0,0.0,26.1862020684687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.28616052312955,4.79453718407182,0.0,26.1862020684687,0.0,0.0,0.0,0.0,17.07,0.0,4.79453718407182,0.0,0.0,0.0,25.5486253919076,0.0,0.0,0.0,6.92373719969062,0.0,0.0,0.0,9.56375,0.0,0.0,0.0,0.0,3.8633333333333297,2.07291666666667,0.0,0.8,6,0,1,0,0,0,0,0,0,1,0,1,3,0,0,0,0,1.3755,25.589,1,1,1,0,0,0,0,0,0,4,0.5,76.0,0,2.03587660008936,0.430306448177579,146.574146845885,823.549664582643,0,1,-107.6,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False
223,0.9,0.12,-0.32,1.03,0.59,0.08,0.56,2.2,0.044,5.11797180759138,4.14134407624758,1.97801243335667,0.0,0.0,0.0,0.0,0.0,0.3624,1.062,0.0,0.3922,7.5853,1.9061,0.2828,1.1961,0.0311,0.6495,7.3308,1.9061,11.9057482993197,11.9057482993197,0.0793055555555557,-0.120763888888889,0.627582737490734,20.0,212.333,188.141,212.177630008,88,0,0.311566422387658,-0.465266504775142,0.465266504775142,0.311566422387658,1.2,1.8,2.26666666666667,16.5359138645379,9.73577379106854,2.39955693599779,-2.34715369680157,2.3930681274047,-2.36953409718364,5.76945556714803,-0.163212350768035,2.26685778246703,2.59405964155927,190.712633818335,11.1484180810551,10.1804576116067,10.1804576116067,7.24914742840122,6.42179715921159,6.42179715921159,4.72690944876433,4.72690944876433,3.48360372940945,3.48360372940945,2.44003303058213,2.44003303058213,-0.53,2470.87498288907,12.5391085003455,6.13997654048518,3.2171273465714,93.3877925766103,4.73686295380005,0.0,0.0,0.0,0.0,5.96930528795185,4.79453718407182,0.0,0.0,0.0,39.5307608910853,25.683286491704,0.0,12.0218724339097,9.53140013787187,5.96930528795185,0.0,0.0,5.41499046939678,65.2140473827893,6.60688196451292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5761872524648,9.53140013787187,5.41499046939678,65.2140473827893,0.0,0.0,0.0,0.0,26.3,0.0,4.79453718407182,0.0,11.3842957573486,6.60688196451292,38.52492973755609,12.841643245852,0.0,0.0,13.8474743993812,4.73686295380005,5.2490022675737,0.0,11.9057482993197,0.0,-0.120763888888889,0.0793055555555557,0.0,8.80119756235828,5.0021768707483,0.0,0.923076923076923,15,0,2,0,1,1,0,0,0,2,0,2,6,0,1,1,1,3.6902,61.6760000000001,1,1,0,0,0,0,1,1,1,8,0.53,554.0,0,2.97064084948944,0.312695486361847,366.435367114714,2058.87416145661,0,0,-53.9,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
224,1.72,0.58,-0.69,0.97,0.35,0.19,0.41,8.93,0.027,0.943368921817215,0.924588000173126,0.370095180129031,-13.92,-28.19,-0.0479,2.44,1.46,0.7513,0.7007,0.0,0.6721,9.1799,2.3611,0.5849,0.7735,0.0115,0.7558,8.4563,2.3611,6.43657407407408,6.43657407407408,0.258240740740741,-0.258240740740741,0.631365169180504,31.4736842105263,266.425,236.185,266.2245802,110,0,0.16879117553417,-0.343976148559132,0.343976148559132,0.16879117553417,0.894736842105263,1.36842105263158,1.78947368421053,16.7515670123504,10.0076087282293,2.45323188683428,-2.28132584797504,2.40238016798219,-2.3087060067624,4.93205984265024,-0.186452364423595,2.72788184998193,1.99499351315836,256.986652171572,13.5541954749909,12.6969654695517,12.6969654695517,9.29475361993498,8.30063298333666,8.30063298333666,6.05650108437558,6.05650108437558,4.37181090020413,4.37181090020413,3.23055980863125,3.23055980863125,-0.34,25642.0893898301,15.0565687284032,7.44436038391606,4.06014789876135,118.104149977946,9.4737259076001,0.0,5.7871111525706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.841157858901,38.52492973755609,12.841643245852,12.2079327754966,9.4737259076001,0.0,0.0,0.0,0.0,96.0507345567086,0.0,12.1520402136678,0.0,0.0,0.0,0.0,0.0,0.0,17.9950439280672,9.4737259076001,0.0,78.0556906286414,12.1520402136678,0.0,0.0,0.0,18.46,0.0,0.0,0.0,5.7871111525706,12.2079327754966,38.52492973755609,25.683286491704,0.0,0.0,25.999514613049,9.4737259076001,12.8731481481482,0.0,0.0,0.0,0.0,-0.258240740740741,0.0,16.8106407470396,4.4911185122197,0.0,0.882352941176471,19,0,2,1,1,2,0,0,0,2,0,2,6,0,1,1,2,4.97730000000001,79.1350000000001,0,0,0,2,0,1,0,2,0,10,0.52,975.0,2,3.51615158293049,0.297793482140563,464.151465011971,2607.90727117837,0,2,-20.92,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
225,1.72,0.58,-0.69,0.97,0.35,0.19,0.41,8.93,0.027,1.20942051111278,1.02881385792093,0.290216806317231,-13.92,-28.19,-0.0479,2.44,1.46,0.7513,0.7007,0.0,0.6721,9.1799,2.3611,0.5849,0.7735,0.0115,0.7558,8.4563,2.3611,6.43657407407408,6.43657407407408,0.258240740740741,-0.258240740740741,0.631365169180504,31.4736842105263,266.425,236.185,266.2245802,110,0,0.16879117553417,-0.343976148559132,0.343976148559132,0.16879117553417,0.894736842105263,1.36842105263158,1.78947368421053,16.7515670123504,10.0076087282293,2.45323188683428,-2.28132584797504,2.40238016798219,-2.3087060067624,4.93205984265024,-0.186452364423595,2.72788184998193,1.99499351315836,256.986652171572,13.5541954749909,12.6969654695517,12.6969654695517,9.29475361993498,8.30063298333666,8.30063298333666,6.05650108437558,6.05650108437558,4.37181090020413,4.37181090020413,3.23055980863125,3.23055980863125,-0.34,25642.0893898301,15.0565687284032,7.44436038391606,4.06014789876135,118.104149977946,9.4737259076001,0.0,5.7871111525706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.841157858901,38.52492973755609,12.841643245852,12.2079327754966,9.4737259076001,0.0,0.0,0.0,0.0,96.0507345567086,0.0,12.1520402136678,0.0,0.0,0.0,0.0,0.0,0.0,17.9950439280672,9.4737259076001,0.0,78.0556906286414,12.1520402136678,0.0,0.0,0.0,18.46,0.0,0.0,0.0,5.7871111525706,12.2079327754966,38.52492973755609,25.683286491704,0.0,0.0,25.999514613049,9.4737259076001,12.8731481481482,0.0,0.0,0.0,0.0,-0.258240740740741,0.0,16.8106407470396,4.4911185122197,0.0,0.882352941176471,19,0,2,1,1,2,0,0,0,2,0,2,6,0,1,1,2,4.97730000000001,79.1350000000001,0,0,0,2,0,1,0,2,0,10,0.52,975.0,0,3.43077825511667,0.193002234167807,464.151465011971,2607.90727117837,0,2,-20.9,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
